Year,Foundry,Process Size,Transistors,Die Size,Production,GPU Clock,Memory Clock,Memory Size,Memory Type,Memory Bus,Bandwidth,TMUs,ROPs,Pixel Rate,Texture Rate,Slot Width,TDP,Outputs,Power Connectors,DirectX,OpenGL,Manufacturer,CORES,Shading Units,FP32 (float) performance,Shader Model
2010,TSMC,40 nm,585 million,116 mm²,End-of-life,500 MHz,"800 MHz
1600 Mbps effective",512 MB,DDR3,128 bit,25.60 GB/s,8.0,4.0,1.000 GPixel/s,4.000 GTexel/s,,12 W,No outputs,,12 (11_0),4.6,NVIDIA,48,48.0,96.00 GFLOPS,5.1
2010,TSMC,40 nm,585 million,116 mm²,End-of-life,700 MHz,"900 MHz
1800 Mbps effective",1024 MB,DDR3,128 bit,28.80 GB/s,4.0,4.0,1.400 GPixel/s,2.800 GTexel/s,Single-slot,50 W,"1x DVI
1x HDMI 1.3a
1x VGA",None,12 (11_0),4.6,NVIDIA,48,48.0,134.4 GFLOPS,5.1
2010,TSMC,40 nm,585 million,116 mm²,End-of-life,500 MHz,"800 MHz
1600 Mbps effective",512 MB,DDR3,128 bit,25.60 GB/s,16.0,4.0,2.000 GPixel/s,8.000 GTexel/s,,23 W,No outputs,,12 (11_0),4.6,NVIDIA,96,96.0,192.0 GFLOPS,5.1
2010,TSMC,40 nm,585 million,116 mm²,End-of-life,560 MHz,"800 MHz
1600 Mbps effective",1024 MB,DDR3,128 bit,25.60 GB/s,16.0,4.0,2.240 GPixel/s,8.960 GTexel/s,,23 W,No outputs,,12 (11_0),4.6,NVIDIA,96,96.0,215.0 GFLOPS,5.1
2010,TSMC,40 nm,585 million,116 mm²,End-of-life,700 MHz,"800 MHz
1600 Mbps effective",512 MB,DDR3,64 bit,12.80 GB/s,16.0,4.0,2.800 GPixel/s,11.20 GTexel/s,Single-slot,49 W,"1x DVI
1x HDMI 1.3a
1x VGA",None,12 (11_0),4.6,NVIDIA,96,96.0,268.8 GFLOPS,5.1
2010,TSMC,40 nm,585 million,116 mm²,End-of-life,700 MHz,"800 MHz
1600 Mbps effective",2 GB,DDR3,128 bit,25.60 GB/s,16.0,4.0,2.800 GPixel/s,11.20 GTexel/s,Single-slot,49 W,"1x DVI
1x HDMI 1.3a
1x VGA",None,12 (11_0),4.6,NVIDIA,96,96.0,268.8 GFLOPS,5.1
2010,TSMC,40 nm,585 million,116 mm²,End-of-life,700 MHz,"600 MHz
1200 Mbps effective",512 MB,DDR3,64 bit,9.600 GB/s,16.0,4.0,2.800 GPixel/s,11.20 GTexel/s,Single-slot,49 W,"1x DVI
1x HDMI 1.3a
1x VGA",None,12 (11_0),4.6,NVIDIA,96,96.0,268.8 GFLOPS,5.1
2010,TSMC,40 nm,585 million,116 mm²,End-of-life,650 MHz,"800 MHz
1600 Mbps effective",2 GB,DDR3,128 bit,25.60 GB/s,16.0,4.0,2.600 GPixel/s,10.40 GTexel/s,,35 W,No outputs,,12 (11_0),4.6,NVIDIA,96,96.0,249.6 GFLOPS,5.1
2010,TSMC,40 nm,"1,170 million",238 mm²,End-of-life,810 MHz,"900 MHz
1800 Mbps effective",1536 MB,DDR3,192 bit,43.20 GB/s,24.0,24.0,4.860 GPixel/s,19.44 GTexel/s,Single-slot,65 W,"1x DVI
1x HDMI 1.3a
1x VGA",None,12 (11_0),4.6,NVIDIA,144,144.0,466.6 GFLOPS,5.1
2010,TSMC,40 nm,"1,170 million",238 mm²,End-of-life,570 MHz,"625 MHz
2.5 Gbps effective",1024 MB,GDDR5,128 bit,40.00 GB/s,24.0,16.0,3.420 GPixel/s,13.68 GTexel/s,,35 W,No outputs,,12 (11_0),4.6,NVIDIA,144,144.0,328.3 GFLOPS,5.1
2010,TSMC,40 nm,"1,170 million",238 mm²,End-of-life,590 MHz,"800 MHz
1600 Mbps effective",3 GB,DDR3,192 bit,38.40 GB/s,24.0,24.0,3.540 GPixel/s,14.16 GTexel/s,,35 W,No outputs,,12 (11_0),4.6,NVIDIA,144,144.0,339.8 GFLOPS,5.1
2010,TSMC,40 nm,727 million,144 mm²,End-of-life,500 MHz,"800 MHz
3.2 Gbps effective",1024 MB,GDDR5,128 bit,51.20 GB/s,32.0,8.0,4.000 GPixel/s,16.00 GTexel/s,MXM Module,28 W,No outputs,,11.1 (10_1),3.3,NVIDIA,96,96.0,240.0 GFLOPS,4.1
2010,TSMC,40 nm,727 million,144 mm²,End-of-life,550 MHz,"900 MHz
3.6 Gbps effective",1024 MB,GDDR5,128 bit,57.60 GB/s,32.0,8.0,4.400 GPixel/s,17.60 GTexel/s,MXM Module,38 W,No outputs,None,11.1 (10_1),3.3,NVIDIA,96,96.0,275.7 GFLOPS,4.1
2010,TSMC,40 nm,"1,170 million",238 mm²,End-of-life,783 MHz,"902 MHz
3.6 Gbps effective",1024 MB,GDDR5,128 bit,57.73 GB/s,32.0,16.0,6.264 GPixel/s,25.06 GTexel/s,Dual-slot,106 W,"2x DVI
1x mini-HDMI 1.3a",1x 6-pin,12 (11_0),4.6,NVIDIA,192,192.0,601.3 GFLOPS,5.1
2010,TSMC,40 nm,"1,170 million",238 mm²,End-of-life,783 MHz,"902 MHz
3.6 Gbps effective",512 MB,GDDR5,128 bit,57.73 GB/s,24.0,16.0,4.698 GPixel/s,18.79 GTexel/s,Single-slot,106 W,"1x DVI
1x DisplayPort
1x VGA",1x 6-pin,12 (11_0),4.6,NVIDIA,144,144.0,451.0 GFLOPS,5.1
2010,TSMC,40 nm,"1,170 million",238 mm²,End-of-life,790 MHz,"1000 MHz
4 Gbps effective",1536 MB,GDDR5,192 bit,96.00 GB/s,24.0,24.0,4.740 GPixel/s,18.96 GTexel/s,Dual-slot,106 W,"2x DVI
1x mini-HDMI 1.3a",1x 6-pin,12 (11_0),4.6,NVIDIA,144,144.0,455.0 GFLOPS,5.1
2010,TSMC,55 nm,754 million,260 mm²,End-of-life,633 MHz,"1134 MHz
2.3 Gbps effective",896 MB,GDDR3,448 bit,127.0 GB/s,80.0,28.0,17.72 GPixel/s,50.64 GTexel/s,Dual-slot,219 W,2x DVI,1x 6-pin + 1x 8-pin,11.1 (10_0),3.3,NVIDIA,240,240.0,622.1 GFLOPS,4.0
2010,TSMC,65 nm,754 million,324 mm²,End-of-life,600 MHz,"1000 MHz
2 Gbps effective",1024 MB,GDDR3,256 bit,64.00 GB/s,64.0,16.0,9.600 GPixel/s,38.40 GTexel/s,MXM Module,75 W,No outputs,,11.1 (10_0),3.3,NVIDIA,128,128.0,384.0 GFLOPS,4.0
2010,TSMC,40 nm,"1,950 million",332 mm²,End-of-life,675 MHz,"900 MHz
3.6 Gbps effective",768 MB,GDDR5,192 bit,86.40 GB/s,56.0,24.0,9.450 GPixel/s,37.80 GTexel/s,Dual-slot,160 W,"2x DVI
1x mini-HDMI 1.3a",,12 (11_0),4.6,NVIDIA,336,336.0,907.2 GFLOPS,5.1
2010,TSMC,40 nm,"1,950 million",332 mm²,End-of-life,675 MHz,"900 MHz
3.6 Gbps effective",1024 MB,GDDR5,256 bit,115.2 GB/s,56.0,32.0,9.450 GPixel/s,37.80 GTexel/s,Dual-slot,160 W,"2x DVI
1x mini-HDMI 1.3a",2x 6-pin,12 (11_0),4.6,NVIDIA,336,336.0,907.2 GFLOPS,5.1
2010,TSMC,40 nm,"1,950 million",332 mm²,End-of-life,650 MHz,"850 MHz
3.4 Gbps effective",1024 MB,GDDR5,256 bit,108.8 GB/s,56.0,32.0,9.100 GPixel/s,36.40 GTexel/s,Dual-slot,150 W,"2x DVI
1x mini-HDMI 1.3a",2x 6-pin,12 (11_0),4.6,NVIDIA,336,336.0,873.6 GFLOPS,5.1
2010,TSMC,40 nm,"1,950 million",332 mm²,End-of-life,650 MHz,"850 MHz
3.4 Gbps effective",1024 MB,GDDR5,256 bit,108.8 GB/s,48.0,32.0,7.800 GPixel/s,31.20 GTexel/s,Dual-slot,150 W,"2x DVI
1x mini-HDMI 1.3a",2x 6-pin,12 (11_0),4.6,NVIDIA,288,288.0,748.8 GFLOPS,5.1
2010,TSMC,40 nm,"1,950 million",332 mm²,End-of-life,650 MHz,"850 MHz
3.4 Gbps effective",768 MB,GDDR5,192 bit,81.60 GB/s,48.0,24.0,7.800 GPixel/s,31.20 GTexel/s,Dual-slot,150 W,"2x DVI
1x mini-HDMI 1.3a",2x 6-pin,12 (11_0),4.6,NVIDIA,288,288.0,748.8 GFLOPS,5.1
2010,TSMC,40 nm,"1,170 million",238 mm²,End-of-life,675 MHz,"625 MHz
2.5 Gbps effective",1536 MB,GDDR5,192 bit,60.00 GB/s,32.0,24.0,5.400 GPixel/s,21.60 GTexel/s,,50 W,No outputs,,12 (11_0),4.6,NVIDIA,192,192.0,518.4 GFLOPS,5.1
2010,TSMC,40 nm,"3,100 million",529 mm²,End-of-life,608 MHz,"802 MHz
3.2 Gbps effective",1024 MB,GDDR5,256 bit,102.7 GB/s,44.0,32.0,13.38 GPixel/s,26.75 GTexel/s,Dual-slot,200 W,"2x DVI
1x mini-HDMI 1.3a",2x 6-pin,12 (11_0),4.6,NVIDIA,352,352.0,855.4 GFLOPS,5.1
2010,TSMC,40 nm,"3,100 million",529 mm²,End-of-life,608 MHz,"837 MHz
3.3 Gbps effective",1280 MB,GDDR5,320 bit,133.9 GB/s,56.0,40.0,17.02 GPixel/s,34.05 GTexel/s,Dual-slot,215 W,"2x DVI
1x mini-HDMI 1.3a",2x 6-pin,12 (11_0),4.6,NVIDIA,448,448.0,"1,089 GFLOPS",5.1
2010,TSMC,40 nm,727 million,144 mm²,End-of-life,608 MHz,"837 MHz
3.3 Gbps effective",1280 MB,GDDR5,320 bit,133.9 GB/s,56.0,40.0,17.02 GPixel/s,34.05 GTexel/s,Dual-slot,215 W,"2x DVI
1x mini-HDMI 1.3a",1x 6-pin + 1x 8-pin,12 (11_0),4.6,NVIDIA,448,448.0,"1,089 GFLOPS",5.1
2010,TSMC,40 nm,"3,100 million",529 mm²,End-of-life,608 MHz,"837 MHz
3.3 Gbps effective",1024 MB,GDDR5,256 bit,107.1 GB/s,44.0,32.0,13.38 GPixel/s,26.75 GTexel/s,Dual-slot,215 W,3x DVI,2x 8-pin,12 (11_0),4.6,NVIDIA,352 x2,352.0,855.4 GFLOPS,5.1
2010,TSMC,40 nm,"1,950 million",332 mm²,End-of-life,535 MHz,"750 MHz
3 Gbps effective",1536 MB,GDDR5,192 bit,72.00 GB/s,48.0,24.0,6.420 GPixel/s,25.68 GTexel/s,MXM Module,75 W,No outputs,None,12 (11_0),4.6,NVIDIA,288,288.0,616.3 GFLOPS,5.1
2010,TSMC,40 nm,"3,100 million",529 mm²,End-of-life,701 MHz,"924 MHz
3.7 Gbps effective",1536 MB,GDDR5,384 bit,177.4 GB/s,60.0,48.0,21.03 GPixel/s,42.06 GTexel/s,Dual-slot,250 W,"2x DVI
1x mini-HDMI 1.3a",1x 6-pin + 1x 8-pin,12 (11_0),4.6,NVIDIA,480,480.0,"1,345 GFLOPS",5.1
2010,TSMC,40 nm,"3,100 million",529 mm²,End-of-life,425 MHz,"600 MHz
2.4 Gbps effective",2 GB,GDDR5,256 bit,76.80 GB/s,44.0,32.0,9.350 GPixel/s,18.70 GTexel/s,MXM Module,100 W,No outputs,None,12 (11_0),4.6,NVIDIA,352,352.0,598.4 GFLOPS,5.1
2010,TSMC,40 nm,"3,000 million",520 mm²,End-of-life,732 MHz,"950 MHz
3.8 Gbps effective",1280 MB,GDDR5,320 bit,152.0 GB/s,60.0,40.0,21.96 GPixel/s,43.92 GTexel/s,Dual-slot,219 W,"2x DVI
1x mini-HDMI 1.3a",2x 6-pin,12 (11_0),4.6,NVIDIA,480,480.0,"1,405 GFLOPS",5.1
2010,TSMC,40 nm,"3,000 million",520 mm²,End-of-life,732 MHz,"950 MHz
3.8 Gbps effective",1280 MB,GDDR5,320 bit,152.0 GB/s,60.0,40.0,21.96 GPixel/s,43.92 GTexel/s,Dual-slot,219 W,"2x DVI
1x HDMI 1.3a
1x DisplayPort",2x 6-pin,12 (11_0),4.6,NVIDIA,480,480.0,"1,405 GFLOPS",5.1
2010,TSMC,40 nm,"3,000 million",520 mm²,End-of-life,772 MHz,"1002 MHz
4 Gbps effective",1536 MB,GDDR5,384 bit,192.4 GB/s,64.0,48.0,24.70 GPixel/s,49.41 GTexel/s,Dual-slot,244 W,"2x DVI
1x mini-HDMI 1.3a",1x 6-pin + 1x 8-pin,12 (11_0),4.6,NVIDIA,512,512.0,1.581 TFLOPS,5.1
2010,TSMC,40 nm,260 million,57 mm²,End-of-life,535 MHz,"790 MHz
1580 Mbps effective",512 MB,GDDR3,64 bit,12.64 GB/s,8.0,4.0,2.140 GPixel/s,4.280 GTexel/s,,11 W,No outputs,,11.1 (10_1),3.3,NVIDIA,16,16.0,39.36 GFLOPS,4.1
2010,TSMC,40 nm,260 million,57 mm²,End-of-life,606 MHz,"790 MHz
1580 Mbps effective",512 MB,GDDR3,64 bit,12.64 GB/s,8.0,4.0,2.424 GPixel/s,4.848 GTexel/s,,14 W,No outputs,,11.1 (10_1),3.3,NVIDIA,16,16.0,46.98 GFLOPS,4.1
2010,TSMC,40 nm,486 million,100 mm²,End-of-life,550 MHz,"800 MHz
1600 Mbps effective",1024 MB,GDDR3,128 bit,25.60 GB/s,16.0,8.0,4.400 GPixel/s,8.800 GTexel/s,MXM Module,35 W,No outputs,,11.1 (10_1),3.3,NVIDIA,48,48.0,116.2 GFLOPS,4.1
2010,TSMC,40 nm,"1,170 million",238 mm²,End-of-life,625 MHz,"650 MHz
2.6 Gbps effective",1024 MB,GDDR5,128 bit,41.60 GB/s,32.0,16.0,5.000 GPixel/s,20.00 GTexel/s,Single-slot,62 W,"1x DVI
2x DisplayPort",None,12 (11_0),4.6,NVIDIA,192,192.0,480.0 GFLOPS,5.1
2010,TSMC,40 nm,"3,100 million",529 mm²,End-of-life,475 MHz,"702 MHz
2.8 Gbps effective",2 GB,GDDR5,256 bit,89.86 GB/s,32.0,32.0,7.600 GPixel/s,15.20 GTexel/s,Single-slot,142 W,"1x DVI
2x DisplayPort",1x 6-pin,12 (11_0),4.6,NVIDIA,256,256.0,486.4 GFLOPS,5.1
2010,TSMC,40 nm,"3,100 million",529 mm²,End-of-life,405 MHz,"600 MHz
2.4 Gbps effective",1792 MB,GDDR5,256 bit,76.80 GB/s,40.0,32.0,8.100 GPixel/s,16.20 GTexel/s,MXM Module,100 W,No outputs,,12 (11_0),4.6,NVIDIA,320,320.0,518.4 GFLOPS,5.1
2010,TSMC,40 nm,585 million,116 mm²,End-of-life,640 MHz,"800 MHz
1600 Mbps effective",1024 MB,DDR3,128 bit,25.60 GB/s,16.0,8.0,2.560 GPixel/s,10.24 GTexel/s,Single-slot,40 W,"1x DVI
1x DisplayPort",None,12 (11_0),4.6,NVIDIA,96,96.0,245.8 GFLOPS,5.1
2010,TSMC,40 nm,"3,100 million",529 mm²,End-of-life,574 MHz,"747 MHz
3 Gbps effective",6 GB,GDDR5,384 bit,143.4 GB/s,56.0,48.0,16.07 GPixel/s,32.14 GTexel/s,Dual-slot,204 W,"1x DVI
2x DisplayPort
1x S-Video",1x 6-pin + 1x 8-pin,12 (11_0),4.6,NVIDIA,448,448.0,"1,028 GFLOPS",5.1
2010,TSMC,40 nm,260 million,57 mm²,End-of-life,606 MHz,"790 MHz
1580 Mbps effective",512 MB,GDDR3,64 bit,12.64 GB/s,8.0,4.0,2.424 GPixel/s,4.848 GTexel/s,,25 W,No outputs,,11.1 (10_1),3.3,NVIDIA,16,16.0,46.98 GFLOPS,4.1
2010,TSMC,40 nm,486 million,100 mm²,End-of-life,550 MHz,"790 MHz
1580 Mbps effective",1024 MB,GDDR3,128 bit,25.28 GB/s,16.0,8.0,4.400 GPixel/s,8.800 GTexel/s,MXM Module,35 W,No outputs,,11.1 (10_1),3.3,NVIDIA,48,48.0,116.2 GFLOPS,4.1
2010,TSMC,40 nm,unknown,unknown,End-of-life,,System Shared,System Shared,System Shared,System Shared,System Dependent,4.0,4.0,1.600 GPixel/s,1.600 GTexel/s,IGP,20 W,No outputs,,,ES 2.0,NVIDIA,,,,
2009,TSMC,40 nm,260 million,57 mm²,End-of-life,589 MHz,"400 MHz
800 Mbps effective",512 MB,DDR2,64 bit,6.400 GB/s,8.0,4.0,2.356 GPixel/s,4.712 GTexel/s,Single-slot,31 W,"1x DVI
1x DisplayPort
1x VGA",None,11.1 (10_1),3.3,NVIDIA,16,16.0,44.86 GFLOPS,4.1
2009,TSMC,40 nm,260 million,57 mm²,End-of-life,520 MHz,"400 MHz
800 Mbps effective",512 MB,DDR3,64 bit,6.400 GB/s,8.0,4.0,2.080 GPixel/s,4.160 GTexel/s,Single-slot,31 W,"1x DVI
1x DisplayPort
1x VGA",None,11.1 (10_1),3.3,NVIDIA,16,16.0,39.36 GFLOPS,4.1
2009,TSMC,40 nm,486 million,100 mm²,End-of-life,475 MHz,"400 MHz
800 Mbps effective",1024 MB,DDR2,64 bit,6.400 GB/s,8.0,4.0,1.900 GPixel/s,3.800 GTexel/s,Single-slot,31 W,"1x DVI
1x DisplayPort
1x VGA",None,11.1 (10_1),3.3,NVIDIA,16,16.0,35.20 GFLOPS,4.1
2009,TSMC,40 nm,486 million,100 mm²,End-of-life,475 MHz,"400 MHz
800 Mbps effective",512 MB,DDR2,64 bit,6.400 GB/s,8.0,4.0,1.900 GPixel/s,3.800 GTexel/s,Single-slot,31 W,No outputs,None,11.1 (10_1),3.3,NVIDIA,16,16.0,35.20 GFLOPS,4.1
2009,TSMC,40 nm,260 million,57 mm²,End-of-life,520 MHz,"400 MHz
800 Mbps effective",1024 MB,DDR3,64 bit,6.400 GB/s,8.0,4.0,2.080 GPixel/s,4.160 GTexel/s,Single-slot,31 W,"1x DVI
1x DisplayPort
1x VGA",None,11.1 (10_1),3.3,NVIDIA,16,16.0,39.36 GFLOPS,4.1
2009,TSMC,40 nm,260 million,57 mm²,End-of-life,589 MHz,"333 MHz
666 Mbps effective",512 MB,DDR2,64 bit,5.328 GB/s,8.0,4.0,2.356 GPixel/s,4.712 GTexel/s,Single-slot,31 W,"1x DVI
1x DisplayPort
1x VGA",None,11.1 (10_1),3.3,NVIDIA,16,16.0,44.86 GFLOPS,4.1
2009,TSMC,65 nm,754 million,324 mm²,End-of-life,580 MHz,"700 MHz
1400 Mbps effective",512 MB,GDDR3,256 bit,44.80 GB/s,48.0,16.0,9.280 GPixel/s,27.84 GTexel/s,Dual-slot,140 W,"2x DVI
1x S-Video",1x 6-pin,11.1 (10_0),3.3,NVIDIA,96,96.0,278.4 GFLOPS,4.0
2009,TSMC,55 nm,754 million,260 mm²,End-of-life,738 MHz,"1100 MHz
2.2 Gbps effective",512 MB,GDDR3,256 bit,70.40 GB/s,64.0,16.0,11.81 GPixel/s,47.23 GTexel/s,Dual-slot,141 W,"2x DVI
1x S-Video",2x 6-pin,11.1 (10_0),3.3,NVIDIA,128,128.0,470.0 GFLOPS,4.0
2009,TSMC,65 nm,210 million,86 mm²,End-of-life,540 MHz,"400 MHz
800 Mbps effective",256 MB,DDR2,64 bit,6.400 GB/s,4.0,4.0,2.160 GPixel/s,2.160 GTexel/s,Single-slot,35 W,"1x DVI
1x S-Video",None,11.1 (10_0),3.3,NVIDIA,8,8.0,20.80 GFLOPS,4.0
2009,,65 nm,314 million,144 mm²,End-of-life,450 MHz,System Shared,System Shared,System Shared,System Shared,System Dependent,8.0,4.0,1.800 GPixel/s,3.600 GTexel/s,IGP,14 W,No outputs,,11.1 (10_0),3.3,NVIDIA,16,16.0,35.20 GFLOPS,4.0
2009,TSMC,65 nm,210 million,86 mm²,End-of-life,640 MHz,"500 MHz
1000 Mbps effective",512 MB,DDR2,64 bit,8.000 GB/s,4.0,4.0,2.560 GPixel/s,2.560 GTexel/s,IGP,14 W,No outputs,,11.1 (10_0),3.3,NVIDIA,8,8.0,25.60 GFLOPS,4.0
2009,TSMC,40 nm,260 million,57 mm²,End-of-life,500 MHz,"700 MHz
1400 Mbps effective",256 MB,GDDR3,64 bit,11.20 GB/s,8.0,4.0,2.000 GPixel/s,4.000 GTexel/s,,14 W,No outputs,,11.1 (10_1),3.3,NVIDIA,16,16.0,34.24 GFLOPS,4.1
2009,TSMC,40 nm,260 million,57 mm²,End-of-life,535 MHz,"790 MHz
1580 Mbps effective",512 MB,DDR3,64 bit,12.64 GB/s,8.0,4.0,2.140 GPixel/s,4.280 GTexel/s,,14 W,No outputs,,11.1 (10_1),3.3,NVIDIA,16,16.0,39.36 GFLOPS,4.1
2009,TSMC,65 nm,210 million,86 mm²,End-of-life,640 MHz,"700 MHz
1400 Mbps effective",512 MB,GDDR3,64 bit,11.20 GB/s,4.0,4.0,2.560 GPixel/s,2.560 GTexel/s,,14 W,No outputs,,11.1 (10_0),3.3,NVIDIA,8,8.0,25.60 GFLOPS,4.0
2009,TSMC,55 nm,314 million,121 mm²,End-of-life,400 MHz,"700 MHz
1400 Mbps effective",1024 MB,GDDR3,64 bit,11.20 GB/s,8.0,4.0,1.600 GPixel/s,3.200 GTexel/s,,14 W,No outputs,,11.1 (10_0),3.3,NVIDIA,16,16.0,32.00 GFLOPS,4.0
2009,,65 nm,314 million,144 mm²,End-of-life,450 MHz,System Shared,System Shared,System Shared,System Shared,System Dependent,8.0,4.0,1.800 GPixel/s,3.600 GTexel/s,IGP,14 W,No outputs,,11.1 (10_0),3.3,NVIDIA,16,16.0,35.20 GFLOPS,4.0
2009,TSMC,55 nm,314 million,121 mm²,End-of-life,550 MHz,"504 MHz
1008 Mbps effective",512 MB,DDR2,64 bit,8.064 GB/s,8.0,4.0,2.200 GPixel/s,4.400 GTexel/s,Single-slot,31 W,"1x DVI
1x DisplayPort
1x VGA",None,11.1 (10_0),3.3,NVIDIA,16,16.0,43.20 GFLOPS,4.0
2009,TSMC,40 nm,260 million,57 mm²,End-of-life,589 MHz,"400 MHz
800 Mbps effective",128 MB,DDR2,64 bit,6.400 GB/s,8.0,4.0,2.356 GPixel/s,4.712 GTexel/s,Single-slot,31 W,"1x DVI
1x DisplayPort
1x VGA",None,11.1 (10_1),3.3,NVIDIA,16,16.0,44.86 GFLOPS,4.1
2009,TSMC,40 nm,260 million,57 mm²,End-of-life,625 MHz,"800 MHz
1600 Mbps effective",512 MB,GDDR3,64 bit,12.80 GB/s,8.0,4.0,2.500 GPixel/s,5.000 GTexel/s,,14 W,No outputs,,11.1 (10_1),3.3,NVIDIA,16,16.0,48.00 GFLOPS,4.1
2009,TSMC,55 nm,314 million,121 mm²,End-of-life,550 MHz,"800 MHz
1600 Mbps effective",512 MB,GDDR3,128 bit,25.60 GB/s,16.0,8.0,4.400 GPixel/s,8.800 GTexel/s,Single-slot,50 W,"1x DVI
1x mini-DisplayPort",None,11.1 (10_0),3.3,NVIDIA,32,32.0,89.60 GFLOPS,4.0
2009,TSMC,55 nm,314 million,121 mm²,End-of-life,738 MHz,"504 MHz
1008 Mbps effective",512 MB,DDR2,128 bit,16.13 GB/s,16.0,8.0,5.904 GPixel/s,11.81 GTexel/s,Single-slot,50 W,"1x DVI
1x VGA
1x S-Video",None,11.1 (10_0),3.3,NVIDIA,32,32.0,117.5 GFLOPS,4.0
2009,TSMC,55 nm,314 million,121 mm²,End-of-life,500 MHz,"500 MHz
1000 Mbps effective",1024 MB,DDR2,128 bit,16.00 GB/s,16.0,8.0,4.000 GPixel/s,8.000 GTexel/s,,14 W,No outputs,,11.1 (10_0),3.3,NVIDIA,32,32.0,80.00 GFLOPS,4.0
2009,TSMC,55 nm,505 million,196 mm²,End-of-life,500 MHz,"500 MHz
1000 Mbps effective",512 MB,DDR2,192 bit,24.00 GB/s,24.0,12.0,6.000 GPixel/s,12.00 GTexel/s,Single-slot,75 W,"2x DVI
1x S-Video",1x 6-pin,11.1 (10_0),3.3,NVIDIA,48,48.0,120.0 GFLOPS,4.0
2009,TSMC,55 nm,314 million,121 mm²,End-of-life,600 MHz,"800 MHz
1600 Mbps effective",1024 MB,GDDR3,128 bit,25.60 GB/s,16.0,8.0,4.800 GPixel/s,9.600 GTexel/s,,23 W,No outputs,,11.1 (10_0),3.3,NVIDIA,32,32.0,96.00 GFLOPS,4.0
2009,TSMC,55 nm,505 million,196 mm²,End-of-life,650 MHz,"900 MHz
1800 Mbps effective",1024 MB,GDDR3,256 bit,57.60 GB/s,32.0,16.0,10.40 GPixel/s,20.80 GTexel/s,Single-slot,105 W,"2x DVI
1x S-Video",1x 6-pin,11.1 (10_0),3.3,NVIDIA,64,64.0,208.0 GFLOPS,4.0
2009,TSMC,40 nm,486 million,100 mm²,End-of-life,615 MHz,"1000 MHz
2 Gbps effective",512 MB,DDR2,128 bit,32.00 GB/s,16.0,8.0,4.920 GPixel/s,9.840 GTexel/s,Single-slot,58 W,"1x DVI
1x HDMI
1x VGA",,11.1 (10_1),3.3,NVIDIA,48,48.0,127.7 GFLOPS,4.1
2009,TSMC,40 nm,727 million,144 mm²,End-of-life,506 MHz,"700 MHz
1400 Mbps effective",512 MB,GDDR3,128 bit,22.40 GB/s,16.0,8.0,4.048 GPixel/s,8.096 GTexel/s,Single-slot,58 W,"1x DVI
1x HDMI
1x VGA",,11.1 (10_1),3.3,NVIDIA,48,48.0,97.15 GFLOPS,4.1
2009,TSMC,55 nm,314 million,121 mm²,End-of-life,500 MHz,"800 MHz
1600 Mbps effective",512 MB,GDDR3,128 bit,25.60 GB/s,16.0,8.0,4.000 GPixel/s,8.000 GTexel/s,MXM Module,14 W,No outputs,,11.1 (10_0),3.3,NVIDIA,32,32.0,80.00 GFLOPS,4.0
2009,TSMC,55 nm,505 million,196 mm²,End-of-life,650 MHz,"900 MHz
1800 Mbps effective",512 MB,GDDR3,256 bit,57.60 GB/s,24.0,16.0,10.40 GPixel/s,15.60 GTexel/s,Single-slot,75 W,No outputs,None,11.1 (10_0),3.3,NVIDIA,48,48.0,156.0 GFLOPS,4.0
2009,TSMC,55 nm,754 million,260 mm²,End-of-life,500 MHz,"500 MHz
1000 Mbps effective",1536 MB,DDR2,192 bit,24.00 GB/s,48.0,12.0,6.000 GPixel/s,24.00 GTexel/s,Single-slot,75 W,No outputs,None,11.1 (10_0),3.3,NVIDIA,96,96.0,240.0 GFLOPS,4.0
2009,TSMC,40 nm,486 million,100 mm²,End-of-life,500 MHz,"800 MHz
1600 Mbps effective",1024 MB,GDDR3,128 bit,25.60 GB/s,16.0,8.0,4.000 GPixel/s,8.000 GTexel/s,,23 W,No outputs,,11.1 (10_1),3.3,NVIDIA,48,48.0,105.6 GFLOPS,4.1
2009,TSMC,40 nm,727 million,144 mm²,End-of-life,550 MHz,"850 MHz
3.4 Gbps effective",1024 MB,GDDR5,128 bit,54.40 GB/s,32.0,8.0,4.400 GPixel/s,17.60 GTexel/s,Single-slot,69 W,"1x DVI
1x HDMI
1x VGA",None,11.1 (10_1),3.3,NVIDIA,96,96.0,257.3 GFLOPS,4.1
2009,TSMC,40 nm,486 million,100 mm²,End-of-life,550 MHz,"800 MHz
1600 Mbps effective",1024 MB,GDDR3,128 bit,25.60 GB/s,16.0,8.0,4.400 GPixel/s,8.800 GTexel/s,,23 W,No outputs,,11.1 (10_1),3.3,NVIDIA,48,48.0,116.2 GFLOPS,4.1
2009,TSMC,55 nm,314 million,121 mm²,End-of-life,500 MHz,"800 MHz
1600 Mbps effective",512 MB,GDDR3,128 bit,25.60 GB/s,16.0,8.0,4.000 GPixel/s,8.000 GTexel/s,MXM Module,14 W,No outputs,None,11.1 (10_0),3.3,NVIDIA,32,32.0,80.00 GFLOPS,4.0
